date,sku,warehouse,sales_qty,demand_qty,sales_value_vnd,is_promotion_day,stockout_flag,month
2024-05-23,SKU-1022,WH-002,277,277,5378509.0,False,False,2024-05
2024-05-23,SKU-1023,WH-002,174,174,2357874.0,False,False,2024-05
2024-05-23,SKU-1024,WH-002,173,173,3900977.0,False,False,2024-05
2024-05-23,SKU-1025,WH-002,493,493,10012337.0,False,False,2024-05
2024-05-23,SKU-1026,WH-002,0,0,0.0,False,False,2024-05
2024-05-23,SKU-1027,WH-002,206,206,3038706.0,False,False,2024-05
2024-05-23,SKU-1028,WH-002,308,308,3678752.0,False,False,2024-05
2024-05-23,SKU-1029,WH-002,249,249,2155842.0,False,False,2024-05
2024-05-23,SKU-1000,WH-003,169,169,3561168.0,False,False,2024-05
2024-05-23,SKU-1001,WH-003,308,308,9120188.0,False,False,2024-05
2024-05-23,SKU-1002,WH-003,261,261,8160948.0,False,False,2024-05
2024-05-23,SKU-1003,WH-003,302,302,3723056.0,False,False,2024-05
2024-05-23,SKU-1005,WH-003,102,237,952068.0,False,True,2024-05
2024-05-23,SKU-1006,WH-003,70,70,828660.0,False,False,2024-05
2024-05-23,SKU-1007,WH-003,141,141,1078650.0,False,False,2024-05
2024-05-23,SKU-1009,WH-003,342,342,3873150.0,False,False,2024-05
2024-05-23,SKU-1010,WH-003,233,233,1639621.0,False,False,2024-05
2024-05-23,SKU-1011,WH-003,262,262,3079286.0,False,False,2024-05
2024-05-23,SKU-1012,WH-003,240,240,2838480.0,False,False,2024-05
2024-05-23,SKU-1013,WH-003,289,289,7974088.0,False,False,2024-05
2024-05-23,SKU-1014,WH-003,327,327,2957061.0,False,False,2024-05
2024-05-23,SKU-1016,WH-003,221,221,1996072.0,False,False,2024-05
2024-05-23,SKU-1017,WH-003,263,263,6063991.0,False,False,2024-05
2024-05-23,SKU-1018,WH-003,63,63,660366.0,False,False,2024-05
2024-05-23,SKU-1022,WH-003,118,118,2291206.0,False,False,2024-05
2024-05-23,SKU-1023,WH-003,128,128,1734528.0,False,False,2024-05
2024-05-23,SKU-1024,WH-003,151,151,3404899.0,False,False,2024-05
2024-05-23,SKU-1025,WH-003,363,363,7372167.0,False,False,2024-05
2024-05-23,SKU-1026,WH-003,10,10,116260.0,False,False,2024-05
2024-05-23,SKU-1027,WH-003,193,193,2846943.0,False,False,2024-05
2024-05-23,SKU-1028,WH-003,224,224,2675456.0,False,False,2024-05
2024-05-23,SKU-1029,WH-003,133,133,1151514.0,False,False,2024-05
2024-05-23,SKU-1000,WH-004,85,328,1791120.0,False,True,2024-05
2024-05-23,SKU-1001,WH-004,492,492,14568612.0,False,False,2024-05
2024-05-23,SKU-1002,WH-004,15,372,469020.0,False,True,2024-05
2024-05-23,SKU-1003,WH-004,134,302,1651952.0,False,True,2024-05
2024-05-23,SKU-1005,WH-004,387,387,3612258.0,False,False,2024-05
2024-05-23,SKU-1006,WH-004,129,129,1527102.0,False,False,2024-05
2024-05-23,SKU-1007,WH-004,96,96,734400.0,False,False,2024-05
2024-05-23,SKU-1009,WH-004,510,510,5775750.0,False,False,2024-05
2024-05-23,SKU-1010,WH-004,305,305,2146285.0,False,False,2024-05
2024-05-23,SKU-1011,WH-004,399,399,4689447.0,False,False,2024-05
2024-05-23,SKU-1012,WH-004,261,261,3086847.0,False,False,2024-05
2024-05-23,SKU-1013,WH-004,462,462,12747504.0,False,False,2024-05
2024-05-23,SKU-1014,WH-004,468,468,4232124.0,False,False,2024-05
2024-05-23,SKU-1016,WH-004,56,329,505792.0,False,True,2024-05
2024-05-23,SKU-1017,WH-004,332,332,7654924.0,False,False,2024-05
2024-05-23,SKU-1018,WH-004,119,119,1247358.0,False,False,2024-05
2024-05-23,SKU-1022,WH-004,238,238,4621246.0,False,False,2024-05
2024-05-23,SKU-1023,WH-004,201,201,2723751.0,False,False,2024-05
2024-05-23,SKU-1024,WH-004,224,224,5050976.0,False,False,2024-05
2024-05-23,SKU-1025,WH-004,482,482,9788938.0,False,False,2024-05
2024-05-23,SKU-1026,WH-004,0,0,0.0,False,False,2024-05
2024-05-23,SKU-1027,WH-004,355,355,5236605.0,False,False,2024-05
2024-05-23,SKU-1028,WH-004,308,308,3678752.0,False,False,2024-05
2024-05-23,SKU-1029,WH-004,257,257,2225106.0,False,False,2024-05
2024-05-23,SKU-1000,WH-005,281,281,5921232.0,False,False,2024-05
2024-05-23,SKU-1001,WH-005,415,415,12288565.0,False,False,2024-05
2024-05-23,SKU-1002,WH-005,465,465,14539620.0,False,False,2024-05
2024-05-23,SKU-1003,WH-005,315,315,3883320.0,False,False,2024-05
2024-05-23,SKU-1005,WH-005,408,408,3808272.0,False,False,2024-05
2024-05-23,SKU-1006,WH-005,133,133,1574454.0,False,False,2024-05
2024-05-23,SKU-1007,WH-005,123,123,940950.0,False,False,2024-05
2024-05-23,SKU-1009,WH-005,555,555,6285375.0,False,False,2024-05
2024-05-23,SKU-1010,WH-005,434,434,3054058.0,False,False,2024-05
2024-05-23,SKU-1011,WH-005,438,438,5147814.0,False,False,2024-05
2024-05-23,SKU-1012,WH-005,208,208,2460016.0,False,False,2024-05
2024-05-23,SKU-1013,WH-005,429,429,11836968.0,False,False,2024-05
2024-05-23,SKU-1014,WH-005,576,576,5208768.0,False,False,2024-05
2024-05-23,SKU-1016,WH-005,383,383,3459256.0,False,False,2024-05
2024-05-23,SKU-1017,WH-005,540,540,12450780.0,False,False,2024-05
2024-05-23,SKU-1018,WH-005,74,74,775668.0,False,False,2024-05
2024-05-23,SKU-1022,WH-005,195,195,3786315.0,False,False,2024-05
2024-05-23,SKU-1023,WH-005,184,184,2493384.0,False,False,2024-05
2024-05-23,SKU-1024,WH-005,73,232,1646077.0,False,True,2024-05
2024-05-23,SKU-1025,WH-005,650,650,13200850.0,False,False,2024-05
2024-05-23,SKU-1026,WH-005,0,0,0.0,False,False,2024-05
2024-05-23,SKU-1027,WH-005,373,373,5502123.0,False,False,2024-05
2024-05-23,SKU-1028,WH-005,349,349,4168456.0,False,False,2024-05
2024-05-23,SKU-1029,WH-005,311,311,2692638.0,False,False,2024-05
2024-05-23,SKU-1000,WH-006,222,222,4677984.0,False,False,2024-05
2024-05-23,SKU-1001,WH-006,257,257,7610027.0,False,False,2024-05
2024-05-23,SKU-1002,WH-006,195,195,6097260.0,False,False,2024-05
2024-05-23,SKU-1003,WH-006,156,156,1923168.0,False,False,2024-05
2024-05-23,SKU-1005,WH-006,250,250,2333500.0,False,False,2024-05
2024-05-23,SKU-1006,WH-006,71,71,840498.0,False,False,2024-05
2024-05-23,SKU-1007,WH-006,67,67,512550.0,False,False,2024-05
2024-05-23,SKU-1009,WH-006,298,298,3374850.0,False,False,2024-05
2024-05-23,SKU-1010,WH-006,216,216,1519992.0,False,False,2024-05
2024-05-23,SKU-1011,WH-006,254,254,2985262.0,False,False,2024-05
2024-05-23,SKU-1012,WH-006,174,174,2057898.0,False,False,2024-05
2024-05-23,SKU-1013,WH-006,255,255,7035960.0,False,False,2024-05
2024-05-23,SKU-1014,WH-006,310,310,2803330.0,False,False,2024-05
2024-05-23,SKU-1016,WH-006,228,228,2059296.0,False,False,2024-05
2024-05-23,SKU-1017,WH-006,243,243,5602851.0,False,False,2024-05
2024-05-23,SKU-1018,WH-006,34,55,356388.0,False,True,2024-05
2024-05-23,SKU-1022,WH-006,107,107,2077619.0,False,False,2024-05
2024-05-23,SKU-1023,WH-006,89,89,1206039.0,False,False,2024-05
2024-05-23,SKU-1024,WH-006,114,114,2570586.0,False,False,2024-05
2024-05-23,SKU-1025,WH-006,346,346,7026914.0,False,False,2024-05
2024-05-23,SKU-1026,WH-006,0,0,0.0,False,False,2024-05
2024-05-23,SKU-1027,WH-006,228,228,3363228.0,False,False,2024-05
2024-05-23,SKU-1028,WH-006,153,153,1827432.0,False,False,2024-05
2024-05-23,SKU-1029,WH-006,113,113,978354.0,False,False,2024-05
2024-05-23,SKU-1000,WH-007,369,369,7775568.0,False,False,2024-05
2024-05-23,SKU-1001,WH-007,485,485,14361335.0,False,False,2024-05
2024-05-23,SKU-1002,WH-007,356,356,11131408.0,False,False,2024-05
2024-05-23,SKU-1003,WH-007,332,332,4092896.0,False,False,2024-05
2024-05-23,SKU-1005,WH-007,477,477,4452318.0,False,False,2024-05
2024-05-23,SKU-1006,WH-007,63,158,745794.0,False,True,2024-05
2024-05-23,SKU-1007,WH-007,113,113,864450.0,False,False,2024-05
2024-05-23,SKU-1009,WH-007,594,594,6727050.0,False,False,2024-05
2024-05-23,SKU-1010,WH-007,60,360,422220.0,False,True,2024-05
2024-05-23,SKU-1011,WH-007,453,453,5324109.0,False,False,2024-05
2024-05-23,SKU-1012,WH-007,286,286,3382522.0,False,False,2024-05
2024-05-23,SKU-1013,WH-007,452,452,12471584.0,False,False,2024-05
2024-05-23,SKU-1014,WH-007,548,548,4955564.0,False,False,2024-05
2024-05-23,SKU-1016,WH-007,349,349,3152168.0,False,False,2024-05
2024-05-23,SKU-1017,WH-007,526,526,12127982.0,False,False,2024-05
2024-05-23,SKU-1018,WH-007,84,84,880488.0,False,False,2024-05
2024-05-23,SKU-1022,WH-007,375,375,7281375.0,False,False,2024-05
2024-05-23,SKU-1023,WH-007,193,193,2615343.0,False,False,2024-05
2024-05-23,SKU-1024,WH-007,227,227,5118623.0,False,False,2024-05
2024-05-23,SKU-1025,WH-007,607,607,12327563.0,False,False,2024-05
2024-05-23,SKU-1026,WH-007,0,0,0.0,False,False,2024-05
2024-05-23,SKU-1027,WH-007,258,258,3805758.0,False,False,2024-05
2024-05-23,SKU-1028,WH-007,298,298,3559312.0,False,False,2024-05
2024-05-23,SKU-1029,WH-007,353,353,3056274.0,False,False,2024-05
2024-05-24,SKU-1000,WH-001,329,329,6932688.0,False,False,2024-05
2024-05-24,SKU-1001,WH-001,524,524,15516164.0,False,False,2024-05
2024-05-24,SKU-1002,WH-001,539,539,16853452.0,False,False,2024-05
2024-05-24,SKU-1003,WH-001,338,338,4166864.0,False,False,2024-05
2024-05-24,SKU-1005,WH-001,522,522,4872348.0,False,False,2024-05
2024-05-24,SKU-1006,WH-001,140,140,1657320.0,False,False,2024-05
2024-05-24,SKU-1007,WH-001,238,238,1820700.0,False,False,2024-05
2024-05-24,SKU-1009,WH-001,643,643,7281975.0,False,False,2024-05
2024-05-24,SKU-1010,WH-001,456,456,3208872.0,False,False,2024-05
2024-05-24,SKU-1011,WH-001,517,517,6076301.0,False,False,2024-05
2024-05-24,SKU-1012,WH-001,413,413,4884551.0,False,False,2024-05
2024-05-24,SKU-1013,WH-001,405,405,11174760.0,False,False,2024-05
2024-05-24,SKU-1014,WH-001,561,561,5073123.0,False,False,2024-05
2024-05-24,SKU-1016,WH-001,381,381,3441192.0,False,False,2024-05
2024-05-24,SKU-1017,WH-001,452,452,10421764.0,False,False,2024-05
2024-05-24,SKU-1018,WH-001,108,108,1132056.0,False,False,2024-05
2024-05-24,SKU-1022,WH-001,288,288,5592096.0,False,False,2024-05
2024-05-24,SKU-1023,WH-001,284,284,3848484.0,False,False,2024-05
2024-05-24,SKU-1024,WH-001,220,220,4960780.0,False,False,2024-05
2024-05-24,SKU-1025,WH-001,709,709,14399081.0,False,False,2024-05
2024-05-24,SKU-1026,WH-001,0,0,0.0,False,False,2024-05
2024-05-24,SKU-1027,WH-001,312,312,4602312.0,False,False,2024-05
2024-05-24,SKU-1028,WH-001,347,347,4144568.0,False,False,2024-05
2024-05-24,SKU-1029,WH-001,316,316,2735928.0,False,False,2024-05
2024-05-24,SKU-1000,WH-002,189,189,3982608.0,False,False,2024-05
2024-05-24,SKU-1001,WH-002,264,264,7817304.0,False,False,2024-05
2024-05-24,SKU-1002,WH-002,181,181,5659508.0,False,False,2024-05
2024-05-24,SKU-1003,WH-002,217,217,2675176.0,False,False,2024-05
2024-05-24,SKU-1005,WH-002,220,220,2053480.0,False,False,2024-05
2024-05-24,SKU-1006,WH-002,52,52,615576.0,False,False,2024-05
2024-05-24,SKU-1007,WH-002,52,52,397800.0,False,False,2024-05
2024-05-24,SKU-1009,WH-002,342,342,3873150.0,False,False,2024-05
2024-05-24,SKU-1010,WH-002,217,217,1527029.0,False,False,2024-05
2024-05-24,SKU-1011,WH-002,231,231,2714943.0,False,False,2024-05
2024-05-24,SKU-1012,WH-002,185,185,2187995.0,False,False,2024-05
2024-05-24,SKU-1013,WH-002,246,246,6787632.0,False,False,2024-05
2024-05-24,SKU-1014,WH-002,301,301,2721943.0,False,False,2024-05
2024-05-24,SKU-1016,WH-002,237,237,2140584.0,False,False,2024-05
2024-05-24,SKU-1017,WH-002,226,226,5210882.0,False,False,2024-05
2024-05-24,SKU-1018,WH-002,73,73,765186.0,False,False,2024-05
2024-05-24,SKU-1022,WH-002,137,137,2660129.0,False,False,2024-05
2024-05-24,SKU-1023,WH-002,91,91,1233141.0,False,False,2024-05
2024-05-24,SKU-1024,WH-002,110,110,2480390.0,False,False,2024-05
2024-05-24,SKU-1025,WH-002,306,306,6214554.0,False,False,2024-05
2024-05-24,SKU-1026,WH-002,2,5,23252.0,False,True,2024-05
2024-05-24,SKU-1027,WH-002,183,183,2699433.0,False,False,2024-05
2024-05-24,SKU-1028,WH-002,164,164,1958816.0,False,False,2024-05
2024-05-24,SKU-1029,WH-002,204,204,1766232.0,False,False,2024-05
2024-05-24,SKU-1000,WH-003,358,358,7543776.0,False,False,2024-05
2024-05-24,SKU-1001,WH-003,239,579,7077029.0,False,True,2024-05
2024-05-24,SKU-1002,WH-003,377,377,11788036.0,False,False,2024-05
2024-05-24,SKU-1003,WH-003,344,344,4240832.0,False,False,2024-05
2024-05-24,SKU-1005,WH-003,456,456,4256304.0,False,False,2024-05
2024-05-24,SKU-1006,WH-003,161,161,1905918.0,False,False,2024-05
2024-05-24,SKU-1007,WH-003,65,65,497250.0,False,False,2024-05
2024-05-24,SKU-1009,WH-003,653,653,7395225.0,False,False,2024-05
2024-05-24,SKU-1010,WH-003,404,404,2842948.0,False,False,2024-05
2024-05-24,SKU-1011,WH-003,488,488,5735464.0,False,False,2024-05
2024-05-24,SKU-1012,WH-003,393,393,4648011.0,False,False,2024-05
2024-05-24,SKU-1013,WH-003,566,566,15617072.0,False,False,2024-05
2024-05-24,SKU-1014,WH-003,641,641,5796563.0,False,False,2024-05
2024-05-24,SKU-1016,WH-003,440,440,3974080.0,False,False,2024-05
2024-05-24,SKU-1017,WH-003,572,572,13188604.0,False,False,2024-05
2024-05-24,SKU-1018,WH-003,131,131,1373142.0,False,False,2024-05
2024-05-24,SKU-1022,WH-003,269,269,5223173.0,False,False,2024-05
2024-05-24,SKU-1023,WH-003,194,194,2628894.0,False,False,2024-05
2024-05-24,SKU-1024,WH-003,235,235,5299015.0,False,False,2024-05
2024-05-24,SKU-1025,WH-003,647,647,13139923.0,False,False,2024-05
2024-05-24,SKU-1026,WH-003,0,0,0.0,False,False,2024-05
2024-05-24,SKU-1027,WH-003,204,321,3009204.0,False,True,2024-05
2024-05-24,SKU-1028,WH-003,395,395,4717880.0,False,False,2024-05
2024-05-24,SKU-1029,WH-003,285,437,2467530.0,False,True,2024-05
2024-05-24,SKU-1000,WH-004,161,285,3392592.0,False,True,2024-05
2024-05-24,SKU-1001,WH-004,349,349,10334239.0,False,False,2024-05
2024-05-24,SKU-1002,WH-004,313,313,9786884.0,False,False,2024-05
2024-05-24,SKU-1003,WH-004,224,224,2761472.0,False,False,2024-05
2024-05-24,SKU-1005,WH-004,301,301,2809534.0,False,False,2024-05
2024-05-24,SKU-1006,WH-004,25,74,295950.0,False,True,2024-05
2024-05-24,SKU-1007,WH-004,123,123,940950.0,False,False,2024-05
2024-05-24,SKU-1009,WH-004,459,459,5198175.0,False,False,2024-05
2024-05-24,SKU-1010,WH-004,330,330,2322210.0,False,False,2024-05
2024-05-24,SKU-1011,WH-004,329,329,3866737.0,False,False,2024-05
2024-05-24,SKU-1012,WH-004,291,291,3441657.0,False,False,2024-05
2024-05-24,SKU-1013,WH-004,364,364,10043488.0,False,False,2024-05
2024-05-24,SKU-1014,WH-004,444,444,4015092.0,False,False,2024-05
2024-05-24,SKU-1016,WH-004,307,307,2772824.0,False,False,2024-05
2024-05-24,SKU-1017,WH-004,390,390,8992230.0,False,False,2024-05
2024-05-24,SKU-1018,WH-004,70,70,733740.0,False,False,2024-05
2024-05-24,SKU-1022,WH-004,165,165,3203805.0,False,False,2024-05
2024-05-24,SKU-1023,WH-004,234,234,3170934.0,False,False,2024-05
2024-05-24,SKU-1024,WH-004,76,176,1713724.0,False,True,2024-05
2024-05-24,SKU-1025,WH-004,462,462,9382758.0,False,False,2024-05
2024-05-24,SKU-1026,WH-004,11,11,127886.0,False,False,2024-05
2024-05-24,SKU-1027,WH-004,131,304,1932381.0,False,True,2024-05
2024-05-24,SKU-1028,WH-004,269,269,3212936.0,False,False,2024-05
2024-05-24,SKU-1029,WH-004,324,324,2805192.0,False,False,2024-05
2024-05-24,SKU-1000,WH-005,210,210,4425120.0,False,False,2024-05
2024-05-24,SKU-1001,WH-005,321,321,9505131.0,False,False,2024-05
2024-05-24,SKU-1002,WH-005,212,212,6628816.0,False,False,2024-05
2024-05-24,SKU-1003,WH-005,227,227,2798456.0,False,False,2024-05
2024-05-24,SKU-1005,WH-005,252,252,2352168.0,False,False,2024-05
2024-05-24,SKU-1006,WH-005,47,47,556386.0,False,False,2024-05
2024-05-24,SKU-1007,WH-005,36,36,275400.0,False,False,2024-05
2024-05-24,SKU-1009,WH-005,133,337,1506225.0,False,True,2024-05
2024-05-24,SKU-1010,WH-005,218,218,1534066.0,False,False,2024-05
2024-05-24,SKU-1011,WH-005,277,277,3255581.0,False,False,2024-05
2024-05-24,SKU-1012,WH-005,190,190,2247130.0,False,False,2024-05
2024-05-24,SKU-1013,WH-005,292,292,8056864.0,False,False,2024-05
2024-05-24,SKU-1014,WH-005,310,310,2803330.0,False,False,2024-05
2024-05-24,SKU-1016,WH-005,235,235,2122520.0,False,False,2024-05
2024-05-24,SKU-1017,WH-005,273,273,6294561.0,False,False,2024-05
2024-05-24,SKU-1018,WH-005,59,59,618438.0,False,False,2024-05
2024-05-24,SKU-1022,WH-005,101,101,1961117.0,False,False,2024-05
2024-05-24,SKU-1023,WH-005,122,122,1653222.0,False,False,2024-05
2024-05-24,SKU-1024,WH-005,111,111,2502939.0,False,False,2024-05
2024-05-24,SKU-1025,WH-005,368,368,7473712.0,False,False,2024-05
2024-05-24,SKU-1026,WH-005,18,18,209268.0,False,False,2024-05
2024-05-24,SKU-1027,WH-005,191,191,2817441.0,False,False,2024-05
2024-05-24,SKU-1028,WH-005,174,174,2078256.0,False,False,2024-05
2024-05-24,SKU-1029,WH-005,141,141,1220778.0,False,False,2024-05
2024-05-24,SKU-1000,WH-006,192,192,4045824.0,False,False,2024-05
2024-05-24,SKU-1001,WH-006,301,301,8912911.0,False,False,2024-05
2024-05-24,SKU-1002,WH-006,210,210,6566280.0,False,False,2024-05
2024-05-24,SKU-1003,WH-006,210,210,2588880.0,False,False,2024-05
2024-05-24,SKU-1005,WH-006,238,238,2221492.0,False,False,2024-05
2024-05-24,SKU-1006,WH-006,77,77,911526.0,False,False,2024-05
2024-05-24,SKU-1007,WH-006,47,47,359550.0,False,False,2024-05
2024-05-24,SKU-1009,WH-006,320,320,3624000.0,False,False,2024-05
2024-05-24,SKU-1010,WH-006,209,209,1470733.0,False,False,2024-05
2024-05-24,SKU-1011,WH-006,220,220,2585660.0,False,False,2024-05
2024-05-24,SKU-1012,WH-006,218,218,2578286.0,False,False,2024-05
2024-05-24,SKU-1013,WH-006,201,201,5545992.0,False,False,2024-05
2024-05-24,SKU-1014,WH-006,303,303,2740029.0,False,False,2024-05
2024-05-24,SKU-1016,WH-006,222,222,2005104.0,False,False,2024-05
2024-05-24,SKU-1017,WH-006,286,286,6594302.0,False,False,2024-05
2024-05-24,SKU-1018,WH-006,31,31,324942.0,False,False,2024-05
2024-05-24,SKU-1022,WH-006,110,110,2135870.0,False,False,2024-05
2024-05-24,SKU-1023,WH-006,93,93,1260243.0,False,False,2024-05
2024-05-24,SKU-1024,WH-006,124,124,2796076.0,False,False,2024-05
2024-05-24,SKU-1025,WH-006,331,331,6722279.0,False,False,2024-05
2024-05-24,SKU-1026,WH-006,0,0,0.0,False,False,2024-05
2024-05-24,SKU-1027,WH-006,160,160,2360160.0,False,False,2024-05
2024-05-24,SKU-1028,WH-006,179,179,2137976.0,False,False,2024-05
2024-05-24,SKU-1029,WH-006,131,131,1134198.0,False,False,2024-05
2024-05-24,SKU-1000,WH-007,371,371,7817712.0,False,False,2024-05
2024-05-24,SKU-1001,WH-007,467,467,13828337.0,False,False,2024-05
2024-05-24,SKU-1002,WH-007,172,306,5378096.0,False,True,2024-05
2024-05-24,SKU-1003,WH-007,440,440,5424320.0,False,False,2024-05
2024-05-24,SKU-1005,WH-007,373,373,3481582.0,False,False,2024-05
2024-05-24,SKU-1006,WH-007,138,138,1633644.0,False,False,2024-05
2024-05-24,SKU-1007,WH-007,233,233,1782450.0,False,False,2024-05
2024-05-24,SKU-1009,WH-007,564,564,6387300.0,False,False,2024-05
2024-05-24,SKU-1010,WH-007,352,352,2477024.0,False,False,2024-05
2024-05-24,SKU-1011,WH-007,410,410,4818730.0,False,False,2024-05
2024-05-24,SKU-1012,WH-007,341,341,4033007.0,False,False,2024-05
2024-05-24,SKU-1013,WH-007,462,462,12747504.0,False,False,2024-05
2024-05-24,SKU-1014,WH-007,464,464,4195952.0,False,False,2024-05
2024-05-24,SKU-1016,WH-007,297,297,2682504.0,False,False,2024-05
2024-05-24,SKU-1017,WH-007,402,402,9268914.0,False,False,2024-05
2024-05-24,SKU-1018,WH-007,92,92,964344.0,False,False,2024-05
2024-05-24,SKU-1022,WH-007,258,258,5009586.0,False,False,2024-05
2024-05-24,SKU-1023,WH-007,225,225,3048975.0,False,False,2024-05
2024-05-24,SKU-1024,WH-007,198,198,4464702.0,False,False,2024-05
2024-05-24,SKU-1025,WH-007,564,564,11454276.0,False,False,2024-05
2024-05-24,SKU-1026,WH-007,0,0,0.0,False,False,2024-05
2024-05-24,SKU-1027,WH-007,251,251,3702501.0,False,False,2024-05
2024-05-24,SKU-1028,WH-007,296,296,3535424.0,False,False,2024-05
2024-05-24,SKU-1029,WH-007,275,275,2380950.0,False,False,2024-05
2024-05-25,SKU-1000,WH-001,319,319,6721968.0,False,False,2024-05
2024-05-25,SKU-1001,WH-001,473,473,14006003.0,False,False,2024-05
2024-05-25,SKU-1002,WH-001,315,315,9849420.0,False,False,2024-05
2024-05-25,SKU-1003,WH-001,209,209,2576552.0,False,False,2024-05
2024-05-25,SKU-1005,WH-001,401,401,3742934.0,False,False,2024-05
2024-05-25,SKU-1006,WH-001,88,88,1041744.0,False,False,2024-05
2024-05-25,SKU-1007,WH-001,10,10,76500.0,False,False,2024-05
2024-05-25,SKU-1009,WH-001,602,602,6817650.0,False,False,2024-05
2024-05-25,SKU-1010,WH-001,360,360,2533320.0,False,False,2024-05
2024-05-25,SKU-1011,WH-001,470,470,5523910.0,False,False,2024-05
2024-05-25,SKU-1012,WH-001,337,337,3985699.0,False,False,2024-05
2024-05-25,SKU-1013,WH-001,391,391,10788472.0,False,False,2024-05
2024-05-25,SKU-1014,WH-001,559,559,5055037.0,False,False,2024-05
2024-05-25,SKU-1016,WH-001,351,351,3170232.0,False,False,2024-05
2024-05-25,SKU-1017,WH-001,455,455,10490935.0,False,False,2024-05
2024-05-25,SKU-1018,WH-001,121,121,1268322.0,False,False,2024-05
2024-05-25,SKU-1022,WH-001,338,338,6562946.0,False,False,2024-05
2024-05-25,SKU-1023,WH-001,182,182,2466282.0,False,False,2024-05
2024-05-25,SKU-1024,WH-001,231,231,5208819.0,False,False,2024-05
2024-05-25,SKU-1025,WH-001,574,574,11657366.0,False,False,2024-05
2024-05-25,SKU-1026,WH-001,0,0,0.0,False,False,2024-05
2024-05-25,SKU-1027,WH-001,322,322,4749822.0,False,False,2024-05
2024-05-25,SKU-1028,WH-001,351,351,4192344.0,False,False,2024-05
2024-05-25,SKU-1029,WH-001,340,340,2943720.0,False,False,2024-05
2024-05-25,SKU-1000,WH-002,341,341,7185552.0,False,False,2024-05
2024-05-25,SKU-1001,WH-002,529,529,15664219.0,False,False,2024-05
2024-05-25,SKU-1002,WH-002,499,499,15602732.0,False,False,2024-05
2024-05-25,SKU-1003,WH-002,378,378,4659984.0,False,False,2024-05
2024-05-25,SKU-1005,WH-002,442,442,4125628.0,False,False,2024-05
2024-05-25,SKU-1006,WH-002,6,133,71028.0,False,True,2024-05
2024-05-25,SKU-1007,WH-002,199,199,1522350.0,False,False,2024-05
2024-05-25,SKU-1009,WH-002,628,628,7112100.0,False,False,2024-05
2024-05-25,SKU-1010,WH-002,373,373,2624801.0,False,False,2024-05
2024-05-25,SKU-1011,WH-002,465,465,5465145.0,False,False,2024-05
2024-05-25,SKU-1012,WH-002,352,352,4163104.0,False,False,2024-05
2024-05-25,SKU-1013,WH-002,514,514,14182288.0,False,False,2024-05
2024-05-25,SKU-1014,WH-002,600,600,5425800.0,False,False,2024-05
2024-05-25,SKU-1016,WH-002,335,335,3025720.0,False,False,2024-05
2024-05-25,SKU-1017,WH-002,564,564,13004148.0,False,False,2024-05
2024-05-25,SKU-1018,WH-002,121,121,1268322.0,False,False,2024-05
2024-05-25,SKU-1022,WH-002,270,270,5242590.0,False,False,2024-05
2024-05-25,SKU-1023,WH-002,215,215,2913465.0,False,False,2024-05
2024-05-25,SKU-1024,WH-002,239,239,5389211.0,False,False,2024-05
2024-05-25,SKU-1025,WH-002,696,696,14135064.0,False,False,2024-05
2024-05-25,SKU-1026,WH-002,2,2,23252.0,False,False,2024-05
2024-05-25,SKU-1027,WH-002,331,331,4882581.0,False,False,2024-05
2024-05-25,SKU-1028,WH-002,376,376,4490944.0,False,False,2024-05
2024-05-25,SKU-1029,WH-002,410,410,3549780.0,False,False,2024-05
2024-05-25,SKU-1000,WH-003,89,144,1875408.0,False,True,2024-05
2024-05-25,SKU-1001,WH-003,222,222,6573642.0,False,False,2024-05
2024-05-25,SKU-1002,WH-003,198,198,6191064.0,False,False,2024-05
2024-05-25,SKU-1003,WH-003,87,144,1072536.0,False,True,2024-05
2024-05-25,SKU-1005,WH-003,207,207,1932138.0,False,False,2024-05
2024-05-25,SKU-1006,WH-003,37,37,438006.0,False,False,2024-05
2024-05-25,SKU-1007,WH-003,6,96,45900.0,False,True,2024-05
2024-05-25,SKU-1009,WH-003,276,276,3125700.0,False,False,2024-05
2024-05-25,SKU-1010,WH-003,160,160,1125920.0,False,False,2024-05
2024-05-25,SKU-1011,WH-003,213,213,2503389.0,False,False,2024-05
2024-05-25,SKU-1012,WH-003,152,152,1797704.0,False,False,2024-05
2024-05-25,SKU-1013,WH-003,188,188,5187296.0,False,False,2024-05
2024-05-25,SKU-1014,WH-003,247,247,2233621.0,False,False,2024-05
2024-05-25,SKU-1016,WH-003,184,184,1661888.0,False,False,2024-05
2024-05-25,SKU-1017,WH-003,212,212,4888084.0,False,False,2024-05
2024-05-25,SKU-1018,WH-003,45,45,471690.0,False,False,2024-05
2024-05-25,SKU-1022,WH-003,102,102,1980534.0,False,False,2024-05
2024-05-25,SKU-1023,WH-003,91,91,1233141.0,False,False,2024-05
2024-05-25,SKU-1024,WH-003,111,111,2502939.0,False,False,2024-05
2024-05-25,SKU-1025,WH-003,276,276,5605284.0,False,False,2024-05
2024-05-25,SKU-1026,WH-003,0,0,0.0,False,False,2024-05
2024-05-25,SKU-1027,WH-003,132,132,1947132.0,False,False,2024-05
2024-05-25,SKU-1028,WH-003,183,183,2185752.0,False,False,2024-05
2024-05-25,SKU-1029,WH-003,129,129,1116882.0,False,False,2024-05
